ground_truth_id,source_entity_id,target_entity_id,relationship_type,expected_relationship,case_id,evidence_reference
GT-0881,PERSON-0574,PERSON-0225,TRANSFERRED_TO,0,CASE-0631,Synthetic negative control: PERSON-0574 and PERSON-0225 registered in Lucknow without verified investigative tie.
GT-0882,PERSON-0274,PERSON-0791,TRANSFERRED_TO,0,CASE-0160,Synthetic negative control: PERSON-0274 and PERSON-0791 registered in Kolkata without verified investigative tie.
GT-0883,PERSON-0788,PERSON-0509,CONTACTED,0,CASE-0449,Synthetic negative control: PERSON-0788 and PERSON-0509 registered in Delhi without verified investigative tie.
GT-0884,PERSON-0276,PERSON-0354,TRANSFERRED_TO,0,CASE-0687,Synthetic negative control: PERSON-0276 and PERSON-0354 registered in Delhi without verified investigative tie.
GT-0885,PERSON-0816,PERSON-0202,TRANSFERRED_TO,0,CASE-1173,Synthetic negative control: PERSON-0816 and PERSON-0202 registered in Siliguri without verified investigative tie.
GT-0886,PERSON-0262,PERSON-0460,CONTACTED,0,CASE-0339,Synthetic negative control: PERSON-0262 and PERSON-0460 registered in Delhi without verified investigative tie.
GT-0887,PERSON-0368,PERSON-0896,TRANSFERRED_TO,0,CASE-1098,Synthetic negative control: PERSON-0368 and PERSON-0896 registered in Chennai without verified investigative tie.
GT-0888,PERSON-0379,PERSON-0764,CONTACTED,0,CASE-0776,Synthetic negative control: PERSON-0379 and PERSON-0764 registered in Delhi without verified investigative tie.
GT-0889,PERSON-0863,PERSON-0780,CONTACTED,0,CASE-0857,Synthetic negative control: PERSON-0863 and PERSON-0780 registered in Pune without verified investigative tie.
GT-0890,PERSON-0573,PERSON-0582,CONTACTED,0,CASE-0576,Synthetic negative control: PERSON-0573 and PERSON-0582 registered in Kolkata without verified investigative tie.
GT-0891,PERSON-0705,PERSON-0479,CONTACTED,0,CASE-0406,Synthetic negative control: PERSON-0705 and PERSON-0479 registered in Ahmedabad without verified investigative tie.
GT-0892,PERSON-0529,PERSON-0445,TRANSFERRED_TO,0,CASE-0130,Synthetic negative control: PERSON-0529 and PERSON-0445 registered in Ahmedabad without verified investigative tie.
GT-0893,PERSON-0669,PERSON-0013,CONTACTED,0,CASE-1220,Synthetic negative control: PERSON-0669 and PERSON-0013 registered in Delhi without verified investigative tie.
GT-0894,PERSON-0348,PERSON-0233,TRANSFERRED_TO,0,CASE-0641,Synthetic negative control: PERSON-0348 and PERSON-0233 registered in Siliguri without verified investigative tie.
GT-0895,PERSON-0494,PERSON-0760,TRANSFERRED_TO,0,CASE-0358,Synthetic negative control: PERSON-0494 and PERSON-0760 registered in Mumbai without verified investigative tie.
GT-0896,PERSON-0094,PERSON-0401,TRANSFERRED_TO,0,CASE-0481,Synthetic negative control: PERSON-0094 and PERSON-0401 registered in Nagpur without verified investigative tie.
GT-0897,PERSON-0329,PERSON-0799,CONTACTED,0,CASE-0067,Synthetic negative control: PERSON-0329 and PERSON-0799 registered in Ahmedabad without verified investigative tie.
GT-0898,PERSON-0596,PERSON-0800,CONTACTED,0,CASE-0977,Synthetic negative control: PERSON-0596 and PERSON-0800 registered in Nagpur without verified investigative tie.
GT-0899,PERSON-0547,PERSON-0080,TRANSFERRED_TO,0,CASE-0876,Synthetic negative control: PERSON-0547 and PERSON-0080 registered in Kolkata without verified investigative tie.
GT-0900,PERSON-0052,PERSON-0313,TRANSFERRED_TO,0,CASE-0841,Synthetic negative control: PERSON-0052 and PERSON-0313 registered in Kolkata without verified investigative tie.
GT-0901,PERSON-0755,PERSON-0097,TRANSFERRED_TO,0,CASE-0455,Synthetic negative control: PERSON-0755 and PERSON-0097 registered in Siliguri without verified investigative tie.
GT-0902,PERSON-0467,PERSON-0518,TRANSFERRED_TO,0,CASE-0565,Synthetic negative control: PERSON-0467 and PERSON-0518 registered in Lucknow without verified investigative tie.
GT-0903,PERSON-0218,PERSON-0469,CONTACTED,0,CASE-0812,Synthetic negative control: PERSON-0218 and PERSON-0469 registered in Bilaspur without verified investigative tie.
GT-0904,PERSON-0746,PERSON-0385,CONTACTED,0,CASE-1111,Synthetic negative control: PERSON-0746 and PERSON-0385 registered in Mumbai without verified investigative tie.
GT-0905,PERSON-0771,PERSON-0463,TRANSFERRED_TO,0,CASE-0852,Synthetic negative control: PERSON-0771 and PERSON-0463 registered in Kolkata without verified investigative tie.
GT-0906,PERSON-0263,PERSON-0918,TRANSFERRED_TO,0,CASE-0958,Synthetic negative control: PERSON-0263 and PERSON-0918 registered in Nagpur without verified investigative tie.
GT-0907,PERSON-0135,PERSON-0696,TRANSFERRED_TO,0,CASE-0479,Synthetic negative control: PERSON-0135 and PERSON-0696 registered in Durg without verified investigative tie.
GT-0908,PERSON-0414,PERSON-0567,CONTACTED,0,CASE-0754,Synthetic negative control: PERSON-0414 and PERSON-0567 registered in Mumbai without verified investigative tie.
GT-0909,PERSON-0675,PERSON-0305,CONTACTED,0,CASE-1064,Synthetic negative control: PERSON-0675 and PERSON-0305 registered in Durg without verified investigative tie.
GT-0910,PERSON-0382,PERSON-0837,CONTACTED,0,CASE-0123,Synthetic negative control: PERSON-0382 and PERSON-0837 registered in Bilaspur without verified investigative tie.
GT-0911,PERSON-0153,PERSON-0464,TRANSFERRED_TO,0,CASE-0342,Synthetic negative control: PERSON-0153 and PERSON-0464 registered in Kolkata without verified investigative tie.
GT-0912,PERSON-0591,PERSON-0864,CONTACTED,0,CASE-0023,Synthetic negative control: PERSON-0591 and PERSON-0864 registered in Ahmedabad without verified investigative tie.
GT-0913,PERSON-0796,PERSON-0530,TRANSFERRED_TO,0,CASE-0686,Synthetic negative control: PERSON-0796 and PERSON-0530 registered in Bilaspur without verified investigative tie.
GT-0914,PERSON-0042,PERSON-0715,TRANSFERRED_TO,0,CASE-1152,Synthetic negative control: PERSON-0042 and PERSON-0715 registered in Surat without verified investigative tie.
GT-0915,PERSON-0395,PERSON-0021,TRANSFERRED_TO,0,CASE-0484,Synthetic negative control: PERSON-0395 and PERSON-0021 registered in Pune without verified investigative tie.
GT-0916,PERSON-0373,PERSON-0422,TRANSFERRED_TO,0,CASE-0069,Synthetic negative control: PERSON-0373 and PERSON-0422 registered in Varanasi without verified investigative tie.
GT-0917,PERSON-0346,PERSON-0922,CONTACTED,0,CASE-0467,Synthetic negative control: PERSON-0346 and PERSON-0922 registered in Surat without verified investigative tie.
GT-0918,PERSON-0723,PERSON-0254,TRANSFERRED_TO,0,CASE-0547,Synthetic negative control: PERSON-0723 and PERSON-0254 registered in Ahmedabad without verified investigative tie.
GT-0919,PERSON-0937,PERSON-0436,CONTACTED,0,CASE-0433,Synthetic negative control: PERSON-0937 and PERSON-0436 registered in Pune without verified investigative tie.
GT-0920,PERSON-0028,PERSON-0406,TRANSFERRED_TO,0,CASE-0902,Synthetic negative control: PERSON-0028 and PERSON-0406 registered in Howrah without verified investigative tie.
GT-0921,PERSON-0682,PERSON-0217,CONTACTED,0,CASE-0829,Synthetic negative control: PERSON-0682 and PERSON-0217 registered in Mumbai without verified investigative tie.
GT-0922,PERSON-0483,PERSON-0718,CONTACTED,0,CASE-1123,Synthetic negative control: PERSON-0483 and PERSON-0718 registered in Delhi without verified investigative tie.
GT-0923,PERSON-0956,PERSON-0139,CONTACTED,0,CASE-0376,Synthetic negative control: PERSON-0956 and PERSON-0139 registered in Kolkata without verified investigative tie.
GT-0924,PERSON-0431,PERSON-0421,TRANSFERRED_TO,0,CASE-1177,Synthetic negative control: PERSON-0431 and PERSON-0421 registered in Bilaspur without verified investigative tie.
GT-0925,PERSON-0658,PERSON-0288,CONTACTED,0,CASE-0034,Synthetic negative control: PERSON-0658 and PERSON-0288 registered in Chennai without verified investigative tie.
GT-0926,PERSON-0790,PERSON-0525,TRANSFERRED_TO,0,CASE-1041,Synthetic negative control: PERSON-0790 and PERSON-0525 registered in Kolkata without verified investigative tie.
GT-0927,PERSON-0663,PERSON-0520,TRANSFERRED_TO,0,CASE-0674,Synthetic negative control: PERSON-0663 and PERSON-0520 registered in Pune without verified investigative tie.
GT-0928,PERSON-0224,PERSON-0515,TRANSFERRED_TO,0,CASE-1225,Synthetic negative control: PERSON-0224 and PERSON-0515 registered in Kolkata without verified investigative tie.
GT-0929,PERSON-0828,PERSON-0847,CONTACTED,0,CASE-0794,Synthetic negative control: PERSON-0828 and PERSON-0847 registered in Kolkata without verified investigative tie.
GT-0930,PERSON-0483,PERSON-0770,CONTACTED,0,CASE-1173,Synthetic negative control: PERSON-0483 and PERSON-0770 registered in Delhi without verified investigative tie.
GT-0931,PERSON-0425,PERSON-0210,TRANSFERRED_TO,0,CASE-0347,Synthetic negative control: PERSON-0425 and PERSON-0210 registered in Kolkata without verified investigative tie.
GT-0932,PERSON-0714,PERSON-0528,TRANSFERRED_TO,0,CASE-0819,Synthetic negative control: PERSON-0714 and PERSON-0528 registered in Delhi without verified investigative tie.
GT-0933,PERSON-0025,PERSON-0760,TRANSFERRED_TO,0,CASE-0661,Synthetic negative control: PERSON-0025 and PERSON-0760 registered in Nagpur without verified investigative tie.
GT-0934,PERSON-0869,PERSON-0023,TRANSFERRED_TO,0,CASE-1170,Synthetic negative control: PERSON-0869 and PERSON-0023 registered in Delhi without verified investigative tie.
GT-0935,PERSON-0142,PERSON-0143,CONTACTED,0,CASE-0933,Synthetic negative control: PERSON-0142 and PERSON-0143 registered in Kolkata without verified investigative tie.
GT-0936,PERSON-0061,PERSON-0269,TRANSFERRED_TO,0,CASE-0160,Synthetic negative control: PERSON-0061 and PERSON-0269 registered in Varanasi without verified investigative tie.
GT-0937,PERSON-0559,PERSON-0886,TRANSFERRED_TO,0,CASE-0907,Synthetic negative control: PERSON-0559 and PERSON-0886 registered in Ahmedabad without verified investigative tie.
GT-0938,PERSON-0031,PERSON-0417,TRANSFERRED_TO,0,CASE-0422,Synthetic negative control: PERSON-0031 and PERSON-0417 registered in Delhi without verified investigative tie.
GT-0939,PERSON-0192,PERSON-0860,CONTACTED,0,CASE-0143,Synthetic negative control: PERSON-0192 and PERSON-0860 registered in Kolkata without verified investigative tie.
GT-0940,PERSON-0412,PERSON-0782,CONTACTED,0,CASE-1184,Synthetic negative control: PERSON-0412 and PERSON-0782 registered in Surat without verified investigative tie.
GT-0941,PERSON-0954,PERSON-0986,CONTACTED,0,CASE-0972,Synthetic negative control: PERSON-0954 and PERSON-0986 registered in Howrah without verified investigative tie.
GT-0942,PERSON-0197,PERSON-0967,CONTACTED,0,CASE-1043,Synthetic negative control: PERSON-0197 and PERSON-0967 registered in Varanasi without verified investigative tie.
GT-0943,PERSON-0860,PERSON-0631,CONTACTED,0,CASE-1161,Synthetic negative control: PERSON-0860 and PERSON-0631 registered in Bilaspur without verified investigative tie.
GT-0944,PERSON-0836,PERSON-0550,CONTACTED,0,CASE-1005,Synthetic negative control: PERSON-0836 and PERSON-0550 registered in Ahmedabad without verified investigative tie.
GT-0945,PERSON-0123,PERSON-0576,CONTACTED,0,CASE-0858,Synthetic negative control: PERSON-0123 and PERSON-0576 registered in Delhi without verified investigative tie.
GT-0946,PERSON-0720,PERSON-0331,CONTACTED,0,CASE-0478,Synthetic negative control: PERSON-0720 and PERSON-0331 registered in Varanasi without verified investigative tie.
GT-0947,PERSON-0475,PERSON-0093,TRANSFERRED_TO,0,CASE-0013,Synthetic negative control: PERSON-0475 and PERSON-0093 registered in Siliguri without verified investigative tie.
GT-0948,PERSON-0547,PERSON-0434,TRANSFERRED_TO,0,CASE-0538,Synthetic negative control: PERSON-0547 and PERSON-0434 registered in Kolkata without verified investigative tie.
GT-0949,PERSON-0176,PERSON-0415,TRANSFERRED_TO,0,CASE-0324,Synthetic negative control: PERSON-0176 and PERSON-0415 registered in Ahmedabad without verified investigative tie.
GT-0950,PERSON-0031,PERSON-0212,CONTACTED,0,CASE-0179,Synthetic negative control: PERSON-0031 and PERSON-0212 registered in Delhi without verified investigative tie.
GT-0951,PERSON-0691,PERSON-0790,CONTACTED,0,CASE-0670,Synthetic negative control: PERSON-0691 and PERSON-0790 registered in Mumbai without verified investigative tie.
GT-0952,PERSON-0310,PERSON-0704,CONTACTED,0,CASE-0232,Synthetic negative control: PERSON-0310 and PERSON-0704 registered in Delhi without verified investigative tie.
GT-0953,PERSON-0290,PERSON-0368,TRANSFERRED_TO,0,CASE-0921,Synthetic negative control: PERSON-0290 and PERSON-0368 registered in Varanasi without verified investigative tie.
GT-0954,PERSON-0028,PERSON-0390,CONTACTED,0,CASE-0131,Synthetic negative control: PERSON-0028 and PERSON-0390 registered in Howrah without verified investigative tie.
GT-0955,PERSON-0632,PERSON-0349,TRANSFERRED_TO,0,CASE-0389,Synthetic negative control: PERSON-0632 and PERSON-0349 registered in Kolkata without verified investigative tie.
GT-0956,PERSON-0003,PERSON-0377,TRANSFERRED_TO,0,CASE-1244,Synthetic negative control: PERSON-0003 and PERSON-0377 registered in Mumbai without verified investigative tie.
GT-0957,PERSON-0544,PERSON-0167,TRANSFERRED_TO,0,CASE-0476,Synthetic negative control: PERSON-0544 and PERSON-0167 registered in Chennai without verified investigative tie.
GT-0958,PERSON-0575,PERSON-0935,TRANSFERRED_TO,0,CASE-0503,Synthetic negative control: PERSON-0575 and PERSON-0935 registered in Howrah without verified investigative tie.
GT-0959,PERSON-0832,PERSON-0056,CONTACTED,0,CASE-0155,Synthetic negative control: PERSON-0832 and PERSON-0056 registered in Kolkata without verified investigative tie.
GT-0960,PERSON-0478,PERSON-0743,CONTACTED,0,CASE-0849,Synthetic negative control: PERSON-0478 and PERSON-0743 registered in Mumbai without verified investigative tie.
GT-0961,PERSON-0483,PERSON-0515,CONTACTED,0,CASE-0792,Synthetic negative control: PERSON-0483 and PERSON-0515 registered in Delhi without verified investigative tie.
GT-0962,PERSON-0650,PERSON-0386,TRANSFERRED_TO,0,CASE-0455,Synthetic negative control: PERSON-0650 and PERSON-0386 registered in Kolkata without verified investigative tie.
GT-0963,PERSON-0695,PERSON-0117,TRANSFERRED_TO,0,CASE-1081,Synthetic negative control: PERSON-0695 and PERSON-0117 registered in Ahmedabad without verified investigative tie.
GT-0964,PERSON-0594,PERSON-0885,CONTACTED,0,CASE-0211,Synthetic negative control: PERSON-0594 and PERSON-0885 registered in Mumbai without verified investigative tie.
GT-0965,PERSON-0389,PERSON-0667,TRANSFERRED_TO,0,CASE-1190,Synthetic negative control: PERSON-0389 and PERSON-0667 registered in Mumbai without verified investigative tie.
GT-0966,PERSON-0944,PERSON-0741,CONTACTED,0,CASE-1047,Synthetic negative control: PERSON-0944 and PERSON-0741 registered in Pune without verified investigative tie.
GT-0967,PERSON-0096,PERSON-0337,CONTACTED,0,CASE-0410,Synthetic negative control: PERSON-0096 and PERSON-0337 registered in Varanasi without verified investigative tie.
GT-0968,PERSON-0963,PERSON-0460,CONTACTED,0,CASE-0235,Synthetic negative control: PERSON-0963 and PERSON-0460 registered in Kolkata without verified investigative tie.
GT-0969,PERSON-0488,PERSON-0056,CONTACTED,0,CASE-0845,Synthetic negative control: PERSON-0488 and PERSON-0056 registered in Raipur without verified investigative tie.
GT-0970,PERSON-0646,PERSON-0306,CONTACTED,0,CASE-0914,Synthetic negative control: PERSON-0646 and PERSON-0306 registered in Delhi without verified investigative tie.
GT-0971,PERSON-0901,PERSON-0050,CONTACTED,0,CASE-0064,Synthetic negative control: PERSON-0901 and PERSON-0050 registered in Delhi without verified investigative tie.
GT-0972,PERSON-0526,PERSON-0645,CONTACTED,0,CASE-1061,Synthetic negative control: PERSON-0526 and PERSON-0645 registered in Nagpur without verified investigative tie.
GT-0973,PERSON-0656,PERSON-0920,CONTACTED,0,CASE-0931,Synthetic negative control: PERSON-0656 and PERSON-0920 registered in Durg without verified investigative tie.
GT-0974,PERSON-0164,PERSON-0412,CONTACTED,0,CASE-1083,Synthetic negative control: PERSON-0164 and PERSON-0412 registered in Varanasi without verified investigative tie.
GT-0975,PERSON-0170,PERSON-0616,TRANSFERRED_TO,0,CASE-1127,Synthetic negative control: PERSON-0170 and PERSON-0616 registered in Kolkata without verified investigative tie.
GT-0976,PERSON-0179,PERSON-0667,TRANSFERRED_TO,0,CASE-0613,Synthetic negative control: PERSON-0179 and PERSON-0667 registered in Delhi without verified investigative tie.
GT-0977,PERSON-0863,PERSON-0540,TRANSFERRED_TO,0,CASE-0062,Synthetic negative control: PERSON-0863 and PERSON-0540 registered in Pune without verified investigative tie.
GT-0978,PERSON-0677,PERSON-0872,CONTACTED,0,CASE-0938,Synthetic negative control: PERSON-0677 and PERSON-0872 registered in Delhi without verified investigative tie.
GT-0979,PERSON-0151,PERSON-0529,TRANSFERRED_TO,0,CASE-1158,Synthetic negative control: PERSON-0151 and PERSON-0529 registered in Mumbai without verified investigative tie.
GT-0980,PERSON-0189,PERSON-0657,TRANSFERRED_TO,0,CASE-0565,Synthetic negative control: PERSON-0189 and PERSON-0657 registered in Delhi without verified investigative tie.
GT-0981,PERSON-0091,PERSON-0078,TRANSFERRED_TO,0,CASE-1106,Synthetic negative control: PERSON-0091 and PERSON-0078 registered in Kolkata without verified investigative tie.
GT-0982,PERSON-0003,PERSON-0434,CONTACTED,0,CASE-1229,Synthetic negative control: PERSON-0003 and PERSON-0434 registered in Mumbai without verified investigative tie.
GT-0983,PERSON-0906,PERSON-0916,TRANSFERRED_TO,0,CASE-0226,Synthetic negative control: PERSON-0906 and PERSON-0916 registered in Kolkata without verified investigative tie.
GT-0984,PERSON-0176,PERSON-0820,TRANSFERRED_TO,0,CASE-0832,Synthetic negative control: PERSON-0176 and PERSON-0820 registered in Ahmedabad without verified investigative tie.
GT-0985,PERSON-0402,PERSON-0136,CONTACTED,0,CASE-1142,Synthetic negative control: PERSON-0402 and PERSON-0136 registered in Delhi without verified investigative tie.
GT-0986,PERSON-0034,PERSON-0544,CONTACTED,0,CASE-0035,Synthetic negative control: PERSON-0034 and PERSON-0544 registered in Howrah without verified investigative tie.
GT-0987,PERSON-0246,PERSON-0640,CONTACTED,0,CASE-0935,Synthetic negative control: PERSON-0246 and PERSON-0640 registered in Mumbai without verified investigative tie.
GT-0988,PERSON-0059,PERSON-0651,CONTACTED,0,CASE-0863,Synthetic negative control: PERSON-0059 and PERSON-0651 registered in Delhi without verified investigative tie.
GT-0989,PERSON-0200,PERSON-0689,TRANSFERRED_TO,0,CASE-0575,Synthetic negative control: PERSON-0200 and PERSON-0689 registered in Kolkata without verified investigative tie.
GT-0990,PERSON-0276,PERSON-0224,TRANSFERRED_TO,0,CASE-1219,Synthetic negative control: PERSON-0276 and PERSON-0224 registered in Delhi without verified investigative tie.
GT-0991,PERSON-0391,PERSON-0646,CONTACTED,0,CASE-0519,Synthetic negative control: PERSON-0391 and PERSON-0646 registered in Lucknow without verified investigative tie.
GT-0992,PERSON-0343,PERSON-0535,TRANSFERRED_TO,0,CASE-0013,Synthetic negative control: PERSON-0343 and PERSON-0535 registered in Raipur without verified investigative tie.
GT-0993,PERSON-0084,PERSON-0183,CONTACTED,0,CASE-0605,Synthetic negative control: PERSON-0084 and PERSON-0183 registered in Durg without verified investigative tie.
GT-0994,PERSON-0830,PERSON-0678,CONTACTED,0,CASE-0611,Synthetic negative control: PERSON-0830 and PERSON-0678 registered in Varanasi without verified investigative tie.
GT-0995,PERSON-0167,PERSON-0674,TRANSFERRED_TO,0,CASE-0441,Synthetic negative control: PERSON-0167 and PERSON-0674 registered in Howrah without verified investigative tie.
GT-0996,PERSON-0418,PERSON-0611,CONTACTED,0,CASE-1200,Synthetic negative control: PERSON-0418 and PERSON-0611 registered in Varanasi without verified investigative tie.
GT-0997,PERSON-0093,PERSON-0962,CONTACTED,0,CASE-0457,Synthetic negative control: PERSON-0093 and PERSON-0962 registered in Raipur without verified investigative tie.
GT-0998,PERSON-0470,PERSON-0373,CONTACTED,0,CASE-0019,Synthetic negative control: PERSON-0470 and PERSON-0373 registered in Chennai without verified investigative tie.
GT-0999,PERSON-0188,PERSON-0565,TRANSFERRED_TO,0,CASE-1168,Synthetic negative control: PERSON-0188 and PERSON-0565 registered in Surat without verified investigative tie.
GT-1000,PERSON-0463,PERSON-0415,CONTACTED,0,CASE-0512,Synthetic negative control: PERSON-0463 and PERSON-0415 registered in Ahmedabad without verified investigative tie.
